0.043689,0.325420,0.880991,-0.034885,-0.030361,-0.702277,0.710401,0.376654,0.136033,0.543894,-0.079092,-0.101639,-0.122443,0.170596,-0.047667,-0.236678,0.165596,-0.226103,0.019230,0.015423,0.025602,0.014230,0.140112,0.207276,-0.073641,1.313964,-0.007560,-0.001908,-0.063203,0.094990,-0.199435,0.385440,1.174401,0.006062,-0.000883,0.032393
0.043626,0.325304,0.880920,-0.035492,-0.031184,-0.701474,0.711127,0.378574,0.136206,0.542461,-0.079090,-0.101338,-0.121851,0.173477,-0.048204,-0.239658,0.165795,-0.226828,0.019627,0.012248,0.025309,0.014361,0.145908,0.209234,-0.078644,1.308825,-0.007858,-0.002265,-0.064431,0.093352,-0.198640,0.379377,1.175761,0.006145,-0.000889,0.032946
0.043562,0.325188,0.880849,-0.036099,-0.032008,-0.700670,0.711852,0.380493,0.136380,0.541028,-0.079087,-0.101038,-0.121259,0.176359,-0.048741,-0.242638,0.165994,-0.227554,0.020025,0.009074,0.025015,0.014492,0.151705,0.211192,-0.083646,1.303686,-0.008157,-0.002622,-0.065660,0.091713,-0.197844,0.373314,1.177121,0.006228,-0.000895,0.033498
0.043393,0.324436,0.880572,-0.036723,-0.032751,-0.700223,0.712226,0.382917,0.137018,0.538147,-0.077761,-0.103348,-0.121770,0.178714,-0.049192,-0.245503,0.168591,-0.230251,0.019656,0.006114,0.024844,0.014433,0.157490,0.213724,-0.091474,1.297135,-0.008516,-0.002762,-0.066922,0.088689,-0.197905,0.371204,1.179435,0.006510,-0.000900,0.035245
0.043224,0.323684,0.880296,-0.037348,-0.033494,-0.699775,0.712599,0.385341,0.137656,0.535267,-0.076435,-0.105658,-0.122281,0.181069,-0.049643,-0.248368,0.171187,-0.232948,0.019287,0.003154,0.024673,0.014374,0.163275,0.216255,-0.099303,1.290585,-0.008876,-0.002901,-0.068184,0.085665,-0.197966,0.369094,1.181749,0.006792,-0.000905,0.036992
0.043157,0.323423,0.880114,-0.037569,-0.033992,-0.699759,0.712580,0.385962,0.137949,0.534533,-0.074103,-0.107735,-0.122846,0.181408,-0.050265,-0.248589,0.173853,-0.234781,0.018652,0.002067,0.024385,0.014587,0.165993,0.217443,-0.105909,1.284947,-0.009031,-0.002760,-0.068037,0.082612,-0.198830,0.370205,1.184047,0.007127,-0.000930,0.039100
0.043089,0.323161,0.879932,-0.037790,-0.034490,-0.699742,0.712561,0.386583,0.138242,0.533798,-0.071771,-0.109812,-0.123411,0.181748,-0.050887,-0.248810,0.176519,-0.236613,0.018018,0.000981,0.024097,0.014800,0.168712,0.218630,-0.112516,1.279309,-0.009187,-0.002620,-0.067890,0.079559,-0.199693,0.371317,1.186345,0.007461,-0.000955,0.041207
0.043343,0.323805,0.879995,-0.037449,-0.034507,-0.699602,0.712716,0.384582,0.137693,0.533662,-0.070597,-0.109685,-0.124161,0.180188,-0.051722,-0.247775,0.177022,-0.235968,0.017390,0.001791,0.023996,0.015188,0.168008,0.218059,-0.116680,1.274852,-0.009082,-0.002458,-0.066161,0.078594,-0.200746,0.372769,1.187405,0.007636,-0.001005,0.042342
0.043597,0.324450,0.880057,-0.037107,-0.034525,-0.699462,0.712871,0.382581,0.137144,0.533526,-0.069424,-0.109557,-0.124912,0.178629,-0.052558,-0.246739,0.177525,-0.235322,0.016761,0.002600,0.023896,0.015575,0.167304,0.217488,-0.120845,1.270394,-0.008977,-0.002296,-0.064433,0.077629,-0.201798,0.374222,1.188464,0.007810,-0.001055,0.043477
0.044252,0.325351,0.880274,-0.036537,-0.034147,-0.698964,0.713407,0.379496,0.135865,0.530993,-0.069984,-0.108169,-0.125601,0.176516,-0.053694,-0.246940,0.176527,-0.233470,0.016335,0.003723,0.024431,0.016018,0.165449,0.216279,-0.124385,1.266797,-0.008817,-0.002251,-0.062594,0.078332,-0.202919,0.374623,1.189357,0.007964,-0.001065,0.044466
0.044908,0.326252,0.880490,-0.035967,-0.033768,-0.698465,0.713942,0.376410,0.134586,0.528459,-0.070544,-0.106780,-0.126291,0.174403,-0.054831,-0.247140,0.175530,-0.231617,0.015909,0.004846,0.024966,0.016462,0.163595,0.215070,-0.127925,1.263200,-0.008656,-0.002207,-0.060755,0.079035,-0.204040,0.375023,1.190251,0.008119,-0.001076,0.045454
0.045682,0.326667,0.880674,-0.035303,-0.033378,-0.697758,0.714684,0.374207,0.132867,0.523864,-0.072471,-0.106235,-0.125650,0.173364,-0.056374,-0.249026,0.173782,-0.230114,0.016102,0.004786,0.025675,0.016600,0.161774,0.213860,-0.130392,1.261893,-0.008599,-0.002099,-0.060131,0.080182,-0.205655,0.376119,1.192044,0.008454,-0.001056,0.047536
0.046456,0.327081,0.880858,-0.034640,-0.032988,-0.697050,0.715425,0.372004,0.131149,0.519270,-0.074399,-0.105690,-0.125010,0.172326,-0.057917,-0.250912,0.172033,-0.228612,0.016295,0.004726,0.026384,0.016738,0.159953,0.212651,-0.132860,1.260586,-0.008542,-0.001992,-0.059508,0.081329,-0.207269,0.377214,1.193838,0.008790,-0.001037,0.049619
0.047006,0.326657,0.880885,-0.034193,-0.032764,-0.696383,0.716106,0.371489,0.129811,0.512183,-0.076261,-0.105441,-0.123157,0.172979,-0.059152,-0.253448,0.170695,-0.228643,0.017076,0.003398,0.027069,0.016654,0.158333,0.211478,-0.131684,1.263164,-0.008588,-0.001807,-0.060320,0.082559,-0.209499,0.382090,1.195623,0.009246,-0.001082,0.052394
0.047556,0.326233,0.880912,-0.033747,-0.032541,-0.695716,0.716785,0.370973,0.128473,0.505097,-0.078123,-0.105193,-0.121304,0.173633,-0.060387,-0.255985,0.169356,-0.228675,0.017857,0.002071,0.027754,0.016570,0.156712,0.210306,-0.130508,1.265742,-0.008634,-0.001623,-0.061133,0.083790,-0.211729,0.386966,1.197408,0.009701,-0.001128,0.055169
0.047794,0.325718,0.880842,-0.033427,-0.032278,-0.695212,0.717301,0.370652,0.127921,0.499658,-0.079258,-0.105007,-0.119636,0.173907,-0.060998,-0.257630,0.169167,-0.229447,0.018742,0.000763,0.028316,0.016695,0.154508,0.209122,-0.124779,1.272451,-0.008692,-0.001380,-0.062904,0.084719,-0.213898,0.394801,1.198262,0.010085,-0.001224,0.057455
0.048033,0.325204,0.880773,-0.033107,-0.032016,-0.694707,0.717817,0.370330,0.127369,0.494219,-0.080394,-0.104821,-0.117968,0.174181,-0.061608,-0.259275,0.168977,-0.230220,0.019627,-0.000544,0.028878,0.016820,0.152304,0.207939,-0.119051,1.279161,-0.008749,-0.001138,-0.064674,0.085647,-0.216068,0.402636,1.199115,0.010468,-0.001320,0.059742
0.047970,0.325645,0.880807,-0.032550,-0.031621,-0.694362,0.718194,0.368140,0.127235,0.493263,-0.080972,-0.103243,-0.116792,0.171950,-0.061946,-0.259859,0.169566,-0.229920,0.020103,-0.001415,0.028873,0.017315,0.149409,0.206861,-0.111501,1.287814,-0.008722,-0.001011,-0.066420,0.085076,-0.217075,0.407171,1.200148,0.010764,-0.001271,0.061652
0.047908,0.326087,0.880842,-0.031993,-0.031225,-0.694016,0.718571,0.365949,0.127102,0.492306,-0.081551,-0.101666,-0.115615,0.169719,-0.062283,-0.260443,0.170156,-0.229621,0.020579,-0.002286,0.028867,0.017811,0.146515,0.205784,-0.103952,1.296467,-0.008695,-0.000883,-0.068167,0.084504,-0.218082,0.411706,1.201180,0.011061,-0.001222,0.063563
0.047671,0.327247,0.881015,-0.031281,-0.030668,-0.693920,0.718718,0.362270,0.126974,0.492963,-0.081806,-0.100371,-0.114264,0.165999,-0.062566,-0.261233,0.170362,-0.227807,0.020714,-0.002635,0.028607,0.018167,0.145108,0.205061,-0.100000,1.300971,-0.008613,-0.001117,-0.068628,0.083225,-0.217198,0.408744,1.202213,0.011123,-0.001084,0.064266
0.047433,0.328407,0.881188,-0.030568,-0.030110,-0.693824,0.718865,0.358592,0.126846,0.493620,-0.082062,-0.099075,-0.112913,0.162279,-0.062850,-0.262023,0.170568,-0.225992,0.020848,-0.002984,0.028347,0.018523,0.143702,0.204337,-0.096048,1.305476,-0.008530,-0.001350,-0.069090,0.081946,-0.216313,0.405781,1.203246,0.011185,-0.000946,0.064968
0.047346,0.329134,0.881354,-0.030144,-0.029636,-0.693800,0.718926,0.356079,0.126858,0.494270,-0.082149,-0.098188,-0.111170,0.159592,-0.063046,-0.263555,0.170859,-0.224445,0.020741,-0.002822,0.028374,0.018618,0.144667,0.203884,-0.097138,1.302955,-0.008461,-0.001695,-0.067919,0.082444,-0.214255,0.400069,1.201725,0.010759,-0.001007,0.062460
0.047258,0.329861,0.881520,-0.029720,-0.029161,-0.693776,0.718986,0.353567,0.126871,0.494920,-0.082237,-0.097300,-0.109428,0.156905,-0.063242,-0.265087,0.171149,-0.222898,0.020634,-0.002661,0.028401,0.018713,0.145633,0.203430,-0.098229,1.300433,-0.008391,-0.002039,-0.066749,0.082943,-0.212197,0.394358,1.200204,0.010333,-0.001068,0.059952
0.047353,0.329796,0.881569,-0.029664,-0.028980,-0.693812,0.718961,0.353150,0.126852,0.493963,-0.082082,-0.097698,-0.107523,0.156067,-0.063349,-0.265600,0.172068,-0.222546,0.020342,-0.001938,0.028625,0.018445,0.146689,0.203104,-0.100974,1.295496,-0.008293,-0.002095,-0.064875,0.085371,-0.210602,0.392811,1.195878,0.009606,-0.001207,0.055273
0.047447,0.329731,0.881617,-0.029608,-0.028798,-0.693848,0.718936,0.352734,0.126832,0.493006,-0.081928,-0.098097,-0.105618,0.155229,-0.063456,-0.266114,0.172987,-0.222194,0.020050,-0.001215,0.028850,0.018176,0.147744,0.202778,-0.103718,1.290559,-0.008195,-0.002150,-0.063002,0.087800,-0.209006,0.391264,1.191552,0.008879,-0.001346,0.050595
0.047616,0.329252,0.881560,-0.030052,-0.028937,-0.693930,0.718833,0.354359,0.127092,0.490417,-0.081963,-0.099167,-0.104865,0.155850,-0.063326,-0.265798,0.174818,-0.222853,0.019484,-0.000613,0.029252,0.017875,0.148473,0.202713,-0.105508,1.286912,-0.008096,-0.002062,-0.061491,0.089708,-0.208525,0.391720,1.188964,0.008487,-0.001310,0.048093
0.047785,0.328773,0.881503,-0.030496,-0.029075,-0.694011,0.718731,0.355983,0.127352,0.487827,-0.081998,-0.100236,-0.104112,0.156471,-0.063196,-0.265482,0.176649,-0.223512,0.018918,-0.000010,0.029654,0.017574,0.149201,0.202647,-0.107298,1.283265,-0.007996,-0.001975,-0.059979,0.091615,-0.208044,0.392176,1.186376,0.008095,-0.001274,0.045591
0.047957,0.328071,0.881342,-0.031189,-0.029422,-0.694173,0.718530,0.358892,0.127730,0.485672,-0.082212,-0.101584,-0.104864,0.158044,-0.063096,-0.266541,0.178787,-0.225131,0.018378,0.000036,0.030036,0.017229,0.151172,0.202682,-0.107508,1.280866,-0.007921,-0.001940,-0.058931,0.091254,-0.208213,0.389761,1.188487,0.008387,-0.001125,0.047429
0.048130,0.327368,0.881182,-0.031881,-0.029770,-0.694334,0.718330,0.361800,0.128107,0.483516,-0.082427,-0.102931,-0.105615,0.159617,-0.062997,-0.267601,0.180925,-0.226751,0.017839,0.000082,0.030417,0.016883,0.153143,0.202717,-0.107718,1.278468,-0.007845,-0.001905,-0.057882,0.090893,-0.208383,0.387346,1.190597,0.008679,-0.000975,0.049268
0.048238,0.326836,0.881021,-0.032389,-0.030149,-0.694600,0.718034,0.364413,0.128150,0.484090,-0.082699,-0.103796,-0.106954,0.161532,-0.063195,-0.270665,0.181672,-0.228499,0.017684,-0.000082,0.030558,0.016560,0.155787,0.202651,-0.105912,1.277773,-0.007788,-0.001892,-0.057305,0.088994,-0.208684,0.382430,1.195075,0.009239,-0.000848,0.052989
0.048345,0.326303,0.880860,-0.032897,-0.030528,-0.694865,0.717738,0.367025,0.128193,0.484664,-0.082972,-0.104660,-0.108293,0.163448,-0.063394,-0.273728,0.182419,-0.230248,0.017529,-0.000246,0.030698,0.016237,0.158431,0.202585,-0.104107,1.277078,-0.007730,-0.001879,-0.056727,0.087095,-0.208986,0.377514,1.199552,0.009799,-0.000721,0.056710
0.048451,0.325850,0.880751,-0.033086,-0.030925,-0.694859,0.717718,0.368720,0.127742,0.487248,-0.082907,-0.105200,-0.109223,0.165808,-0.064115,-0.278091,0.181554,-0.231575,0.018174,-0.000412,0.030558,0.015992,0.160236,0.202440,-0.100821,1.278372,-0.007683,-0.001797,-0.056606,0.087029,-0.209276,0.375919,1.200477,0.009888,-0.000859,0.057324
0.048557,0.325398,0.880641,-0.033275,-0.031321,-0.694853,0.717698,0.370415,0.127292,0.489833,-0.082843,-0.105740,-0.110153,0.168169,-0.064836,-0.282454,0.180689,-0.232903,0.018820,-0.000578,0.030419,0.015747,0.162041,0.202295,-0.097535,1.279665,-0.007635,-0.001716,-0.056485,0.086964,-0.209565,0.374324,1.201402,0.009977,-0.000996,0.057939
0.048663,0.324630,0.880488,-0.033368,-0.031650,-0.694549,0.717974,0.371792,0.127033,0.491722,-0.082181,-0.106777,-0.110893,0.170817,-0.065593,-0.285967,0.179939,-0.234574,0.020023,-0.000329,0.030410,0.015594,0.162602,0.202190,-0.093575,1.282387,-0.007586,-0.001694,-0.056608,0.090193,-0.209904,0.379092,1.196557,0.009392,-0.001331,0.053844
0.048769,0.323862,0.880335,-0.033462,-0.031978,-0.694244,0.718250,0.373170,0.126774,0.493610,-0.081519,-0.107814,-0.111633,0.173466,-0.066349,-0.289481,0.179189,-0.236246,0.021227,-0.000080,0.030401,0.015442,0.163163,0.202086,-0.089614,1.285109,-0.007536,-0.001671,-0.056732,0.093423,-0.210242,0.383860,1.191713,0.008807,-0.001667,0.049749
0.048797,0.323235,0.880161,-0.033526,-0.032192,-0.693760,0.718705,0.373570,0.127083,0.491359,-0.080159,-0.109326,-0.112467,0.175113,-0.066769,-0.290864,0.179445,-0.237931,0.022082,0.000361,0.030414,0.015646,0.162866,0.202192,-0.087658,1.286453,-0.007473,-0.001767,-0.056486,0.097407,-0.210571,0.390701,1.185574,0.008000,-0.001827,0.044544
0.048825,0.322608,0.879988,-0.033589,-0.032406,-0.693277,0.719159,0.373971,0.127392,0.489107,-0.078799,-0.110839,-0.113301,0.176761,-0.067188,-0.292247,0.179701,-0.239616,0.022937,0.000802,0.030427,0.015851,0.162569,0.202298,-0.085702,1.287798,-0.007409,-0.001864,-0.056241,0.101392,-0.210900,0.397543,1.179436,0.007193,-0.001988,0.039339
0.048807,0.322542,0.879889,-0.033620,-0.032519,-0.692698,0.719709,0.373056,0.127985,0.482647,-0.077235,-0.112208,-0.113621,0.176835,-0.067127,-0.291904,0.180772,-0.240740,0.022873,0.000632,0.030315,0.016248,0.162703,0.202638,-0.088554,1.284663,-0.007375,-0.002038,-0.055384,0.103074,-0.211301,0.402303,1.176519,0.006803,-0.001812,0.037008
0.048790,0.322476,0.879791,-0.033652,-0.032632,-0.692120,0.720259,0.372142,0.128578,0.476187,-0.075671,-0.113576,-0.113942,0.176910,-0.067065,-0.291560,0.181843,-0.241865,0.022810,0.000462,0.030204,0.016645,0.162837,0.202978,-0.091406,1.281528,-0.007341,-0.002213,-0.054528,0.104756,-0.211702,0.407063,1.173603,0.006413,-0.001636,0.034677
0.048811,0.322475,0.879721,-0.033703,-0.032670,-0.691671,0.720686,0.371032,0.129221,0.469386,-0.073942,-0.115110,-0.113426,0.176515,-0.066559,-0.290271,0.183046,-0.242717,0.022141,0.000192,0.030168,0.016936,0.164264,0.203561,-0.099759,1.273604,-0.007362,-0.002474,-0.053322,0.104978,-0.212231,0.410264,1.173284,0.006414,-0.001550,0.034727
0.048832,0.322474,0.879650,-0.033754,-0.032708,-0.691221,0.721113,0.369922,0.129865,0.462586,-0.072213,-0.116644,-0.112911,0.176120,-0.066054,-0.288982,0.184248,-0.243568,0.021472,-0.000078,0.030132,0.017226,0.165691,0.204144,-0.108112,1.265680,-0.007384,-0.002736,-0.052116,0.105199,-0.212761,0.413465,1.172966,0.006414,-0.001464,0.034778
0.048902,0.322460,0.879624,-0.033768,-0.032688,-0.690867,0.721453,0.369126,0.130177,0.457626,-0.071312,-0.117591,-0.111884,0.175739,-0.065488,-0.287515,0.184956,-0.244041,0.020534,0.000209,0.030133,0.017427,0.167020,0.205190,-0.120289,1.256312,-0.007407,-0.002933,-0.050868,0.105653,-0.213302,0.415545,1.173616,0.006561,-0.001436,0.035737
0.048972,0.322447,0.879598,-0.033782,-0.032669,-0.690513,0.721792,0.368329,0.130489,0.452666,-0.070412,-0.118539,-0.110858,0.175358,-0.064921,-0.286049,0.185665,-0.244514,0.019596,0.000496,0.030133,0.017628,0.168349,0.206237,-0.132466,1.246944,-0.007430,-0.003131,-0.049619,0.106106,-0.213844,0.417626,1.174266,0.006709,-0.001409,0.036695
0.049063,0.322632,0.879663,-0.033683,-0.032540,-0.690214,0.722088,0.367527,0.130401,0.449748,-0.070798,-0.118297,-0.109770,0.174932,-0.064742,-0.284941,0.185250,-0.244057,0.018837,0.001273,0.030071,0.017710,0.168657,0.207584,-0.144390,1.239249,-0.007392,-0.003013,-0.048366,0.106023,-0.214298,0.417243,1.176364,0.007073,-0.001314,0.038973
0.049154,0.322817,0.879728,-0.033584,-0.032412,-0.689915,0.722384,0.366725,0.130314,0.446830,-0.071184,-0.118056,-0.108683,0.174507,-0.064562,-0.283834,0.184836,-0.243600,0.018078,0.002049,0.030008,0.017793,0.168964,0.208931,-0.156314,1.231553,-0.007354,-0.002895,-0.047113,0.105941,-0.214753,0.416859,1.178462,0.007437,-0.001218,0.041250
0.049268,0.323083,0.879846,-0.033432,-0.032221,-0.689713,0.722592,0.366094,0.129970,0.446785,-0.072299,-0.116948,-0.108363,0.174260,-0.064381,-0.283350,0.183379,-0.242482,0.017310,0.002789,0.029848,0.017687,0.168617,0.209854,-0.162961,1.227174,-0.007258,-0.002571,-0.045999,0.105119,-0.214942,0.414371,1.181309,0.007882,-0.001140,0.044041
0.049383,0.323349,0.879964,-0.033280,-0.032030,-0.689511,0.722800,0.365464,0.129627,0.446741,-0.073415,-0.115840,-0.108044,0.174013,-0.064201,-0.282867,0.181923,-0.241364,0.016542,0.003528,0.029688,0.017582,0.168269,0.210776,-0.169608,1.222796,-0.007162,-0.002247,-0.044884,0.104297,-0.215130,0.411883,1.184157,0.008328,-0.001061,0.046831
0.049441,0.323356,0.880041,-0.033341,-0.031916,-0.689281,0.723023,0.365706,0.129692,0.448880,-0.074403,-0.114714,-0.109304,0.174882,-0.063630,-0.282637,0.179913,-0.240460,0.015669,0.003661,0.029534,0.017376,0.168138,0.211010,-0.168858,1.222416,-0.007103,-0.002012,-0.044481,0.103202,-0.215015,0.408347,1.187214,0.008769,-0.001014,0.049610
0.049500,0.323362,0.880117,-0.033402,-0.031802,-0.689050,0.723245,0.365948,0.129758,0.451020,-0.075391,-0.113589,-0.110564,0.175750,-0.063060,-0.282407,0.177904,-0.239557,0.014796,0.003793,0.029379,0.017170,0.168007,0.211243,-0.168109,1.222035,-0.007044,-0.001777,-0.044078,0.102107,-0.214900,0.404810,1.190271,0.009211,-0.000967,0.052389
0.049350,0.322979,0.880106,-0.033750,-0.031881,-0.688720,0.723539,0.367277,0.130494,0.454114,-0.075862,-0.112972,-0.112922,0.177876,-0.061891,-0.281506,0.176024,-0.239438,0.013668,0.003436,0.029073,0.016878,0.168201,0.211409,-0.162719,1.225441,-0.007141,-0.001633,-0.045076,0.101086,-0.214564,0.401067,1.193367,0.009634,-0.000935,0.055092
0.049201,0.322597,0.880095,-0.034098,-0.031959,-0.688391,0.723833,0.368606,0.131230,0.457209,-0.076332,-0.112355,-0.115279,0.180001,-0.060722,-0.280606,0.174145,-0.239318,0.012540,0.003079,0.028767,0.016585,0.168395,0.211575,-0.157328,1.228846,-0.007238,-0.001490,-0.046073,0.100065,-0.214229,0.397325,1.196464,0.010057,-0.000903,0.057795
0.048727,0.321911,0.879996,-0.034624,-0.032218,-0.688481,0.723710,0.370990,0.132426,0.461911,-0.076107,-0.112521,-0.117613,0.182544,-0.059071,-0.278228,0.172934,-0.239862,0.011714,0.003739,0.028182,0.016222,0.168473,0.212214,-0.151286,1.234601,-0.007507,-0.001423,-0.048546,0.100535,-0.213425,0.395386,1.196947,0.010094,-0.000982,0.057939
0.048254,0.321225,0.879898,-0.035151,-0.032477,-0.688572,0.723587,0.373374,0.133622,0.466612,-0.075882,-0.112687,-0.119946,0.185086,-0.057420,-0.275850,0.171722,-0.240406,0.010887,0.004399,0.027598,0.015859,0.168551,0.212853,-0.145244,1.240355,-0.007776,-0.001357,-0.051018,0.101005,-0.212622,0.393448,1.197430,0.010131,-0.001061,0.058083
0.047580,0.320339,0.879763,-0.035643,-0.032787,-0.689372,0.722787,0.376417,0.134737,0.474624,-0.075125,-0.113377,-0.121129,0.187348,-0.055623,-0.271469,0.170861,-0.241045,0.011241,0.007441,0.026914,0.015437,0.168671,0.213569,-0.140520,1.245265,-0.008045,-0.001427,-0.053552,0.103838,-0.211795,0.395296,1.193787,0.009601,-0.001218,0.054465
0.046907,0.319454,0.879627,-0.036134,-0.033096,-0.690170,0.721986,0.379459,0.135852,0.482636,-0.074368,-0.114068,-0.122311,0.189610,-0.053826,-0.267087,0.170000,-0.241685,0.011595,0.010483,0.026230,0.015015,0.168792,0.214284,-0.135795,1.250176,-0.008314,-0.001498,-0.056086,0.106672,-0.210967,0.397144,1.190143,0.009071,-0.001375,0.050848
0.046481,0.318789,0.879550,-0.036396,-0.033392,-0.691282,0.720895,0.382283,0.135842,0.491427,-0.074252,-0.114487,-0.121522,0.191053,-0.052896,-0.262312,0.169126,-0.241663,0.013528,0.014558,0.025859,0.014664,0.169798,0.214425,-0.133563,1.251475,-0.008425,-0.001682,-0.057070,0.109779,-0.211131,0.402396,1.184662,0.008270,-0.001470,0.045768
0.046055,0.318125,0.879474,-0.036657,-0.033688,-0.692392,0.719802,0.385107,0.135833,0.500218,-0.074135,-0.114906,-0.120733,0.192497,-0.051966,-0.257537,0.168251,-0.241641,0.015462,0.018634,0.025488,0.014314,0.170804,0.214566,-0.131331,1.252775,-0.008537,-0.001866,-0.058054,0.112886,-0.211295,0.407649,1.179180,0.007468,-0.001565,0.040688
0.046117,0.318140,0.879523,-0.036665,-0.033837,-0.693119,0.719095,0.386439,0.134787,0.503704,-0.075385,-0.114561,-0.118270,0.192317,-0.052283,-0.255202,0.168155,-0.241078,0.017845,0.021422,0.025732,0.014306,0.172006,0.214149,-0.131693,1.251569,-0.008534,-0.002020,-0.057830,0.114564,-0.212261,0.413437,1.174067,0.006670,-0.001550,0.035979
0.046179,0.318155,0.879573,-0.036673,-0.033987,-0.693845,0.718386,0.387772,0.133740,0.507191,-0.076634,-0.114216,-0.115807,0.192138,-0.052599,-0.252866,0.168060,-0.240515,0.020228,0.024210,0.025977,0.014299,0.173208,0.213732,-0.132055,1.250363,-0.008531,-0.002173,-0.057605,0.116242,-0.213226,0.419225,1.168954,0.005872,-0.001534,0.031270
0.046519,0.318837,0.879746,-0.036422,-0.033827,-0.693876,0.718377,0.386607,0.132650,0.503958,-0.078087,-0.113417,-0.113080,0.190493,-0.053573,-0.254606,0.167936,-0.239128,0.021214,0.024790,0.026556,0.014515,0.173115,0.213338,-0.133627,1.249571,-0.008540,-0.002175,-0.057523,0.116920,-0.213745,0.421829,1.164774,0.005148,-0.001459,0.027223
0.046858,0.319519,0.879919,-0.036171,-0.033667,-0.693907,0.718368,0.385442,0.131559,0.500726,-0.079539,-0.112618,-0.110353,0.188847,-0.054546,-0.256345,0.167813,-0.237741,0.022199,0.025370,0.027135,0.014730,0.173021,0.212945,-0.135199,1.248778,-0.008548,-0.002176,-0.057440,0.117599,-0.214264,0.424433,1.160595,0.004424,-0.001383,0.023175
