0.049507,0.353277,0.883685,-0.019552,-0.023383,-0.703341,0.710199,0.264610,0.116720,0.431812,-0.011548,-0.138673,-0.066617,0.075877,-0.071786,-0.215780,0.202460,-0.198067,0.010168,0.030094,0.143704,0.226583,-0.328012,1.150951,-0.001891,0.046912,-0.218102,0.453789,1.169663,0.005905
0.049384,0.348934,0.883174,-0.021700,-0.024069,-0.703913,0.709546,0.283312,0.119277,0.447994,-0.024807,-0.131315,-0.076095,0.088507,-0.068755,-0.216500,0.198222,-0.202756,0.011564,0.030787,0.140380,0.223849,-0.283633,1.176314,-0.004528,0.054602,-0.217156,0.450486,1.170674,0.006110
0.049260,0.344592,0.882664,-0.023848,-0.024754,-0.704481,0.708890,0.302013,0.121834,0.464176,-0.038066,-0.123958,-0.085573,0.101138,-0.065723,-0.217220,0.193983,-0.207444,0.012960,0.031479,0.137056,0.221115,-0.239254,1.201677,-0.007166,0.062291,-0.216210,0.447183,1.171686,0.006314
0.048525,0.339990,0.882018,-0.026088,-0.025644,-0.704407,0.708853,0.319328,0.126235,0.481537,-0.047576,-0.118111,-0.096413,0.114677,-0.062384,-0.220216,0.190670,-0.213538,0.013811,0.029941,0.134060,0.217909,-0.196638,1.229104,-0.007998,0.069935,-0.214071,0.440261,1.172544,0.006431
0.047789,0.335388,0.881372,-0.028329,-0.026534,-0.704329,0.708811,0.336642,0.130636,0.498898,-0.057085,-0.112263,-0.107253,0.128217,-0.059045,-0.223211,0.187357,-0.219632,0.014663,0.028402,0.131065,0.214702,-0.154022,1.256530,-0.008831,0.077578,-0.211933,0.433340,1.173403,0.006548
0.046573,0.331957,0.881190,-0.029263,-0.026534,-0.703950,0.709150,0.345117,0.132960,0.510880,-0.061915,-0.109998,-0.112894,0.136528,-0.055719,-0.226840,0.183733,-0.223131,0.014915,0.025686,0.130665,0.212040,-0.127835,1.274290,-0.008536,0.083144,-0.209355,0.424942,1.173748,0.006526
0.045357,0.328526,0.881008,-0.030198,-0.026534,-0.703570,0.709488,0.353592,0.135285,0.522863,-0.066746,-0.107733,-0.118536,0.144839,-0.052393,-0.230469,0.180109,-0.226631,0.015167,0.022970,0.130266,0.209379,-0.101648,1.292051,-0.008242,0.088710,-0.206777,0.416545,1.174094,0.006505
0.044661,0.327026,0.880940,-0.031625,-0.027508,-0.703372,0.709585,0.361612,0.135919,0.531196,-0.071198,-0.106416,-0.121136,0.153131,-0.050354,-0.232249,0.175513,-0.227171,0.016185,0.021180,0.131837,0.208078,-0.089765,1.301745,-0.007896,0.091678,-0.204577,0.408757,1.173808,0.006349
0.043965,0.325527,0.880872,-0.033053,-0.028481,-0.703173,0.709679,0.369631,0.136553,0.539529,-0.075651,-0.105098,-0.123735,0.161423,-0.048314,-0.234028,0.170918,-0.227711,0.017203,0.019390,0.133409,0.206777,-0.077883,1.311439,-0.007550,0.094646,-0.202376,0.400969,1.173523,0.006194
0.043827,0.325473,0.880931,-0.033969,-0.029421,-0.702725,0.710040,0.373143,0.136293,0.541712,-0.077372,-0.103368,-0.123089,0.166010,-0.047991,-0.235353,0.168257,-0.226907,0.018216,0.017406,0.136760,0.207027,-0.075762,1.312701,-0.007555,0.094818,-0.200906,0.393204,1.173962,0.006128
0.043689,0.325420,0.880991,-0.034885,-0.030361,-0.702277,0.710401,0.376654,0.136033,0.543894,-0.079092,-0.101639,-0.122443,0.170596,-0.047667,-0.236678,0.165596,-0.226103,0.019230,0.015423,0.140112,0.207276,-0.073641,1.313964,-0.007560,0.094990,-0.199435,0.385440,1.174401,0.006062
0.043626,0.325304,0.880920,-0.035492,-0.031184,-0.701474,0.711127,0.378574,0.136206,0.542461,-0.079090,-0.101338,-0.121851,0.173477,-0.048204,-0.239658,0.165795,-0.226828,0.019627,0.012248,0.145908,0.209234,-0.078644,1.308825,-0.007858,0.093352,-0.198640,0.379377,1.175761,0.006145
0.043562,0.325188,0.880849,-0.036099,-0.032008,-0.700670,0.711852,0.380493,0.136380,0.541028,-0.079087,-0.101038,-0.121259,0.176359,-0.048741,-0.242638,0.165994,-0.227554,0.020025,0.009074,0.151705,0.211192,-0.083646,1.303686,-0.008157,0.091713,-0.197844,0.373314,1.177121,0.006228
0.043393,0.324436,0.880572,-0.036723,-0.032751,-0.700223,0.712226,0.382917,0.137018,0.538147,-0.077761,-0.103348,-0.121770,0.178714,-0.049192,-0.245503,0.168591,-0.230251,0.019656,0.006114,0.157490,0.213724,-0.091474,1.297135,-0.008516,0.088689,-0.197905,0.371204,1.179435,0.006510
0.043224,0.323684,0.880296,-0.037348,-0.033494,-0.699775,0.712599,0.385341,0.137656,0.535267,-0.076435,-0.105658,-0.122281,0.181069,-0.049643,-0.248368,0.171187,-0.232948,0.019287,0.003154,0.163275,0.216255,-0.099303,1.290585,-0.008876,0.085665,-0.197966,0.369094,1.181749,0.006792
0.043157,0.323423,0.880114,-0.037569,-0.033992,-0.699759,0.712580,0.385962,0.137949,0.534533,-0.074103,-0.107735,-0.122846,0.181408,-0.050265,-0.248589,0.173853,-0.234781,0.018652,0.002067,0.165993,0.217443,-0.105909,1.284947,-0.009031,0.082612,-0.198830,0.370205,1.184047,0.007127
0.043089,0.323161,0.879932,-0.037790,-0.034490,-0.699742,0.712561,0.386583,0.138242,0.533798,-0.071771,-0.109812,-0.123411,0.181748,-0.050887,-0.248810,0.176519,-0.236613,0.018018,0.000981,0.168712,0.218630,-0.112516,1.279309,-0.009187,0.079559,-0.199693,0.371317,1.186345,0.007461
0.043343,0.323805,0.879995,-0.037449,-0.034507,-0.699602,0.712716,0.384582,0.137693,0.533662,-0.070597,-0.109685,-0.124161,0.180188,-0.051722,-0.247775,0.177022,-0.235968,0.017390,0.001791,0.168008,0.218059,-0.116680,1.274852,-0.009082,0.078594,-0.200746,0.372769,1.187405,0.007636
0.043597,0.324450,0.880057,-0.037107,-0.034525,-0.699462,0.712871,0.382581,0.137144,0.533526,-0.069424,-0.109557,-0.124912,0.178629,-0.052558,-0.246739,0.177525,-0.235322,0.016761,0.002600,0.167304,0.217488,-0.120845,1.270394,-0.008977,0.077629,-0.201798,0.374222,1.188464,0.007810
0.044252,0.325351,0.880274,-0.036537,-0.034147,-0.698964,0.713407,0.379496,0.135865,0.530993,-0.069984,-0.108169,-0.125601,0.176516,-0.053694,-0.246940,0.176527,-0.233470,0.016335,0.003723,0.165449,0.216279,-0.124385,1.266797,-0.008817,0.078332,-0.202919,0.374623,1.189357,0.007964
0.044908,0.326252,0.880490,-0.035967,-0.033768,-0.698465,0.713942,0.376410,0.134586,0.528459,-0.070544,-0.106780,-0.126291,0.174403,-0.054831,-0.247140,0.175530,-0.231617,0.015909,0.004846,0.163595,0.215070,-0.127925,1.263200,-0.008656,0.079035,-0.204040,0.375023,1.190251,0.008119
0.045682,0.326667,0.880674,-0.035303,-0.033378,-0.697758,0.714684,0.374207,0.132867,0.523864,-0.072471,-0.106235,-0.125650,0.173364,-0.056374,-0.249026,0.173782,-0.230114,0.016102,0.004786,0.161774,0.213860,-0.130392,1.261893,-0.008599,0.080182,-0.205655,0.376119,1.192044,0.008454
0.046456,0.327081,0.880858,-0.034640,-0.032988,-0.697050,0.715425,0.372004,0.131149,0.519270,-0.074399,-0.105690,-0.125010,0.172326,-0.057917,-0.250912,0.172033,-0.228612,0.016295,0.004726,0.159953,0.212651,-0.132860,1.260586,-0.008542,0.081329,-0.207269,0.377214,1.193838,0.008790
0.047006,0.326657,0.880885,-0.034193,-0.032764,-0.696383,0.716106,0.371489,0.129811,0.512183,-0.076261,-0.105441,-0.123157,0.172979,-0.059152,-0.253448,0.170695,-0.228643,0.017076,0.003398,0.158333,0.211478,-0.131684,1.263164,-0.008588,0.082559,-0.209499,0.382090,1.195623,0.009246
0.047556,0.326233,0.880912,-0.033747,-0.032541,-0.695716,0.716785,0.370973,0.128473,0.505097,-0.078123,-0.105193,-0.121304,0.173633,-0.060387,-0.255985,0.169356,-0.228675,0.017857,0.002071,0.156712,0.210306,-0.130508,1.265742,-0.008634,0.083790,-0.211729,0.386966,1.197408,0.009701
