0.000000,0.000000,0.790000,0.000000,0.000000,0.000000,1.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.300000,-0.200000,0.000000,0.000000,0.000000,0.000000,0.500000,0.441421,0.000000,0.800000,0.150000,0.000000,0.000000,0.500000,-0.158579,0.000000,0.200000,-0.150000,0.000000,0.000000
0.000000,0.000000,0.794158,0.000000,0.000000,0.002617,0.999997,-0.100000,0.000000,0.000000,0.310396,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.310396,-0.200000,0.000000,0.023465,0.000000,0.000000,0.578217,0.461803,0.000000,0.796307,0.150000,0.000000,0.000000,0.421783,-0.138197,0.000000,0.203693,-0.150000,0.000000,0.000000
0.000000,0.000000,0.798135,0.000000,0.000000,0.005226,0.999986,-0.100000,0.000000,0.000000,0.320337,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.320337,-0.200000,0.000000,0.046353,0.000000,0.000000,0.654508,0.478201,0.000000,0.785317,0.150000,0.000000,0.000000,0.345492,-0.121799,0.000000,0.214683,-0.150000,0.000000,0.000000
0.000000,0.000000,0.801756,0.000000,0.000000,0.007822,0.999969,-0.100000,0.000000,0.000000,0.329389,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.329389,-0.200000,0.000000,0.068099,0.000000,0.000000,0.726995,0.490211,0.000000,0.767302,0.150000,0.000000,0.000000,0.273005,-0.109789,0.000000,0.232698,-0.150000,0.000000,0.000000
0.000000,0.000000,0.804863,0.000000,0.000000,0.010395,0.999946,-0.100000,0.000000,0.000000,0.337157,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.337157,-0.200000,0.000000,0.088168,0.000000,0.000000,0.793893,0.497538,0.000000,0.742705,0.150000,0.000000,0.000000,0.206107,-0.102462,0.000000,0.257295,-0.150000,0.000000,0.000000
0.000000,0.000000,0.807321,0.000000,0.000000,0.012941,0.999916,-0.100000,0.000000,0.000000,0.343301,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.343301,-0.200000,0.000000,0.106066,0.000000,0.000000,0.853553,0.500000,0.000000,0.712132,0.150000,0.000000,0.000000,0.146447,-0.100000,0.000000,0.287868,-0.150000,0.000000,0.000000
0.000000,0.000000,0.809021,0.000000,0.000000,0.015450,0.999881,-0.100000,0.000000,0.000000,0.347553,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.347553,-0.200000,0.000000,0.121353,0.000000,0.000000,0.904508,0.497538,0.000000,0.676336,0.150000,0.000000,0.000000,0.095492,-0.102462,0.000000,0.323664,-0.150000,0.000000,0.000000
0.000000,0.000000,0.809890,0.000000,0.000000,0.017917,0.999839,-0.100000,0.000000,0.000000,0.349726,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.349726,-0.200000,0.000000,0.133651,0.000000,0.000000,0.945503,0.490211,0.000000,0.636197,0.150000,0.000000,0.000000,0.054497,-0.109789,0.000000,0.363803,-0.150000,0.000000,0.000000
0.000000,0.000000,0.809890,0.000000,0.000000,0.020335,0.999793,-0.100000,0.000000,0.000000,0.349726,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.349726,-0.200000,0.000000,0.142658,0.000000,0.000000,0.975528,0.478201,0.000000,0.592705,0.150000,0.000000,0.000000,0.024472,-0.121799,0.000000,0.407295,-0.150000,0.000000,0.000000
0.000000,0.000000,0.809021,0.000000,0.000000,0.022698,0.999742,-0.100000,0.000000,0.000000,0.347553,-0.200000,0.000000,-0.100000,0.000000,0.000000,0.347553,-0.200000,0.000000,0.148153,0.000000,0.000000,0.993844,0.461803,0.000000,0.546930,0.150000,0.000000,0.000000,0.006156,-0.138197,0.000000,0.453070,-0.150000,0.000000,0.000000
