0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32763824,0.01480273,-0.08410586,-0.25367659,-0.00196887,-0.25367659,-0.00196887,0.32763484,-0.01487659,0.08407979
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32763682,0.01480261,-0.08410590,-0.25367677,-0.00196887,-0.25367677,-0.00196887,0.32763343,-0.01487647,0.08407982
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32763541,0.01480249,-0.08410593,-0.25367695,-0.00196887,-0.25367695,-0.00196887,0.32763201,-0.01487636,0.08407985
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32763365,0.01480235,-0.08410597,-0.25367713,-0.00196887,-0.25367713,-0.00196887,0.32763027,-0.01487623,0.08407989
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32763189,0.01480221,-0.08410601,-0.25367731,-0.00196887,-0.25367731,-0.00196887,0.32762852,-0.01487609,0.08407992
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32762992,0.01480205,-0.08410604,-0.25367750,-0.00196887,-0.25367750,-0.00196887,0.32762654,-0.01487594,0.08407995
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32762796,0.01480189,-0.08410608,-0.25367770,-0.00196887,-0.25367770,-0.00196887,0.32762456,-0.01487579,0.08407998
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32762577,0.01480172,-0.08410611,-0.25367787,-0.00196887,-0.25367787,-0.00196887,0.32762237,-0.01487562,0.08408001
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32762358,0.01480155,-0.08410615,-0.25367805,-0.00196887,-0.25367805,-0.00196887,0.32762018,-0.01487545,0.08408005
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32762121,0.01480136,-0.08410618,-0.25367823,-0.00196887,-0.25367823,-0.00196887,0.32761781,-0.01487528,0.08408007
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32761884,0.01480118,-0.08410621,-0.25367841,-0.00196886,-0.25367841,-0.00196886,0.32761544,-0.01487510,0.08408010
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32761645,0.01480100,-0.08410624,-0.25367859,-0.00196886,-0.25367859,-0.00196886,0.32761306,-0.01487492,0.08408013
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32761407,0.01480081,-0.08410627,-0.25367877,-0.00196886,-0.25367877,-0.00196886,0.32761067,-0.01487474,0.08408015
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32761142,0.01480061,-0.08410629,-0.25367893,-0.00196886,-0.25367893,-0.00196886,0.32760802,-0.01487455,0.08408018
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32760876,0.01480041,-0.08410632,-0.25367910,-0.00196886,-0.25367910,-0.00196886,0.32760537,-0.01487435,0.08408020
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32760619,0.01480021,-0.08410634,-0.25367925,-0.00196886,-0.25367925,-0.00196886,0.32760277,-0.01487416,0.08408022
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32760361,0.01480001,-0.08410636,-0.25367939,-0.00196885,-0.25367939,-0.00196885,0.32760018,-0.01487397,0.08408024
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32760061,0.01479979,-0.08410639,-0.25367956,-0.00196885,-0.25367956,-0.00196885,0.32759720,-0.01487375,0.08408026
0.00000000,0.00000000,0.80000000,0.00000000,0.00000000,0.00000000,1.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,-0.10000000,0.00000000,0.00000000,0.30000000,-0.20000000,0.00000000,0.00000000,0.32759762,0.01479957,-0.08410641,-0.25367972,-0.00196885,-0.25367972,-0.00196885,0.32759422,-0.01487353,0.08408029
